2.3257,0.000229,2.3221,0.0003569,2.2848,0.0010643,0.00089545,0.00021957,11,67590,-93093,-4008.6,14.15,53.534,9.9e+37,40.77,9.9e+37,32.987,9.9e+37,32.486,9.9e+37,37.755,9.9e+37,51.267,863.14,863.76,865.17,869.94,866.29,866.34
2.3249,0.00025632,0.15151,0.0084662,0.064502,0.0034461,0.0019504,0.00026575,12,67590,-93093,-4008.6,14.127,53.534,9.9e+37,40.77,9.9e+37,32.987,9.9e+37,32.486,9.9e+37,37.755,9.9e+37,51.267,863.14,863.76,865.17,869.94,866.29,866.34
2.3256,0.00022371,2.1863,0.043498,2.3201,0.00063888,0.00078689,0.00028414,1,67590,-93093,-3072.5,15.312,55.96,9.9e+37,43.438,9.9e+37,38.194,9.9e+37,37.749,9.9e+37,44.614,9.9e+37,52.661,3399.1,3372.8,3285,3288.1,3301.7,3239.1
2.3247,0.00028785,0.089268,0.012362,0.16124,0.0048022,0.0019701,0.00026149,2,67590,-93093,-3072.5,15.135,55.96,9.9e+37,43.438,9.9e+37,38.194,9.9e+37,37.749,9.9e+37,44.614,9.9e+37,52.661,3399.1,3372.8,3285,3288.1,3301.7,3239.1
2.3256,0.00036446,1.9103,0.022422,2.3245,0.00031676,0.00064959,0.00022515,3,67590,-93093,-3072.5,15.007,55.96,9.9e+37,43.438,9.9e+37,38.194,9.9e+37,37.749,9.9e+37,44.614,9.9e+37,52.661,3399.1,3372.8,3285,3288.1,3301.7,3239.1
2.324,0.00026521,0.15149,0.012678,0.14721,0.0013217,0.0030106,0.0002653,4,67590,-93093,-3072.5,14.903,55.96,9.9e+37,43.438,9.9e+37,38.194,9.9e+37,37.749,9.9e+37,44.614,9.9e+37,52.661,3399.1,3372.8,3285,3288.1,3301.7,3239.1
2.3256,0.00024994,2.3244,0.00035421,0.95681,0.048737,0.00066176,0.00023029,5,67590,-93093,-3072.5,14.803,55.96,9.9e+37,43.438,9.9e+37,38.194,9.9e+37,37.749,9.9e+37,44.614,9.9e+37,52.661,3399.1,3372.8,3285,3288.1,3301.7,3239.1
2.3241,0.00031216,0.28587,0.0020077,0.0030562,0.0149,0.0030357,0.00026234,6,67590,-93093,-3072.5,14.714,55.96,9.9e+37,43.438,9.9e+37,38.194,9.9e+37,37.749,9.9e+37,44.614,9.9e+37,52.661,3399.1,3372.8,3285,3288.1,3301.7,3239.1
2.3255,0.00028874,0.078019,0.0018851,0.00055011,0.015588,0.00095211,0.00023107,7,67590,-93093,-3072.5,14.669,55.96,9.9e+37,43.438,9.9e+37,38.194,9.9e+37,37.749,9.9e+37,44.614,9.9e+37,52.661,3399.1,3372.8,3285,3288.1,3301.7,3239.1
2.3227,0.00035639,0.5897,0.0010106,0.10498,0.038521,0.0047938,0.0002557,8,67590,-93093,-3072.5,14.592,55.96,9.9e+37,43.438,9.9e+37,38.194,9.9e+37,37.749,9.9e+37,44.614,9.9e+37,52.661,3399.1,3372.8,3285,3288.1,3301.7,3239.1
2.3255,0.00023072,0.094751,0.0028598,0.0016865,0.016183,0.00090395,0.00025397,9,67590,-93093,-3072.5,14.566,55.96,9.9e+37,43.438,9.9e+37,38.194,9.9e+37,37.749,9.9e+37,44.614,9.9e+37,52.661,3399.1,3372.8,3285,3288.1,3301.7,3239.1
2.3226,0.00028256,0.27317,0.0010863,0.0011799,0.01634,0.0048186,0.00028562,10,67590,-93093,-3072.5,14.509,55.96,9.9e+37,43.438,9.9e+37,38.194,9.9e+37,37.749,9.9e+37,44.614,9.9e+37,52.661,3399.1,3372.8,3285,3288.1,3301.7,3239.1
2.3256,0.00029011,2.3235,0.00022749,0.001278,0.015563,0.00075839,0.00026777,11,67590,-93093,-3072.5,14.44,55.96,9.9e+37,43.438,9.9e+37,38.194,9.9e+37,37.749,9.9e+37,44.614,9.9e+37,52.661,3399.1,3372.8,3285,3288.1,3301.7,3239.1
2.3246,0.00027427,0.18369,0.0030276,0.0026262,0.015507,0.0019776,0.00020888,12,67590,-93093,-3072.5,14.402,55.96,9.9e+37,43.438,9.9e+37,38.194,9.9e+37,37.749,9.9e+37,44.614,9.9e+37,52.661,3399.1,3372.8,3285,3288.1,3301.7,3239.1
2.3256,0.00025533,2.2278,0.00064336,-7.6717e-05,0.014464,0.00085494,0.00023936,1,67590,-93093,-3119.6,15.029,59.371,9.9e+37,38.313,9.9e+37,39.683,9.9e+37,38.241,9.9e+37,45.825,9.9e+37,54.499,9394.4,9483.2,9589.3,9546.5,9568.3,9486
2.3243,0.00026121,0.14952,0.00073363,0.0017606,0.015347,0.0024689,0.00023182,2,67590,-93093,-3119.6,14.938,59.371,9.9e+37,38.313,9.9e+37,39.683,9.9e+37,38.241,9.9e+37,45.825,9.9e+37,54.499,9394.4,9483.2,9589.3,9546.5,9568.3,9486
2.3257,0.00031853,2.2206,0.0050156,0.0015283,0.014743,0.00077641,0.0002561,3,67590,-93093,-3119.6,14.878,59.371,9.9e+37,38.313,9.9e+37,39.683,9.9e+37,38.241,9.9e+37,45.825,9.9e+37,54.499,9394.4,9483.2,9589.3,9546.5,9568.3,9486
2.3247,0.00027563,0.13003,0.0038402,9.832e-05,0.014247,0.0021236,0.00029181,4,67590,-93093,-3119.6,14.81,59.371,9.9e+37,38.313,9.9e+37,39.683,9.9e+37,38.241,9.9e+37,45.825,9.9e+37,54.499,9394.4,9483.2,9589.3,9546.5,9568.3,9486
2.3256,0.00027126,2.3236,0.00028079,2.3137,0.00048763,0.0007082,0.00026332,5,67590,-93093,-3119.6,14.737,59.371,9.9e+37,38.313,9.9e+37,39.683,9.9e+37,38.241,9.9e+37,45.825,9.9e+37,54.499,9394.4,9483.2,9589.3,9546.5,9568.3,9486
2.3244,0.00027409,0.29029,0.010189,0.078533,0.0020575,0.0021737,0.00024932,6,67590,-93093,-3119.6,14.693,59.371,9.9e+37,38.313,9.9e+37,39.683,9.9e+37,38.241,9.9e+37,45.825,9.9e+37,54.499,9394.4,9483.2,9589.3,9546.5,9568.3,9486
2.3257,0.00030751,2.3252,0.00030437,2.3158,0.00039103,0.000769,0.00025312,7,67590,-93093,-3119.6,14.647,59.371,9.9e+37,38.313,9.9e+37,39.683,9.9e+37,38.241,9.9e+37,45.825,9.9e+37,54.499,9394.4,9483.2,9589.3,9546.5,9568.3,9486
2.3227,0.0003115,0.36699,0.0041274,0.45538,0.0031216,0.0045569,0.00021922,8,67590,-93093,-3119.6,14.646,59.371,9.9e+37,38.313,9.9e+37,39.683,9.9e+37,38.241,9.9e+37,45.825,9.9e+37,54.499,9394.4,9483.2,9589.3,9546.5,9568.3,9486
2.3255,0.00024331,2.324,0.00036404,0.0010997,0.014968,0.00074808,0.00028009,9,67590,-93093,-3119.6,14.591,59.371,9.9e+37,38.313,9.9e+37,39.683,9.9e+37,38.241,9.9e+37,45.825,9.9e+37,54.499,9394.4,9483.2,9589.3,9546.5,9568.3,9486
2.3226,0.00021934,0.33572,0.0012415,0.003239,0.014652,0.0047371,0.00025376,10,67590,-93093,-3119.6,14.589,59.371,9.9e+37,38.313,9.9e+37,39.683,9.9e+37,38.241,9.9e+37,45.825,9.9e+37,54.499,9394.4,9483.2,9589.3,9546.5,9568.3,9486
2.3256,0.00028023,2.2411,0.00087984,0.009936,0.015056,0.00083339,0.00022586,11,67590,-93093,-3119.6,14.563,59.371,9.9e+37,38.313,9.9e+37,39.683,9.9e+37,38.241,9.9e+37,45.825,9.9e+37,54.499,9394.4,9483.2,9589.3,9546.5,9568.3,9486
2.3241,0.00028501,0.46807,0.0014457,0.00064892,0.015768,0.0026902,0.00022213,12,67590,-93093,-3119.6,14.521,59.371,9.9e+37,38.313,9.9e+37,39.683,9.9e+37,38.241,9.9e+37,45.825,9.9e+37,54.499,9394.4,9483.2,9589.3,9546.5,9568.3,9486
2.3257,0.00035578,2.2656,0.0020134,2.0026,0.031654,0.00082123,0.00026322,1,67590,-93093,-3150.7,15.006,55.936,9.9e+37,43.833,9.9e+37,36.202,9.9e+37,37.257,9.9e+37,40.432,9.9e+37,54.088,707.29,709.82,702.51,704.99,703.11,706.77
2.325,0.00025258,0.20263,0.012954,0.04127,0.013659,0.0015085,0.00023961,2,67590,-93093,-3150.7,14.921,55.936,9.9e+37,43.833,9.9e+37,36.202,9.9e+37,37.257,9.9e+37,40.432,9.9e+37,54.088,707.29,709.82,702.51,704.99,703.11,706.77
2.3257,0.00031688,2.3252,0.00028207,2.0117,0.039708,0.00066892,0.00024508,3,67590,-93093,-3150.7,14.86,55.936,9.9e+37,43.833,9.9e+37,36.202,9.9e+37,37.257,9.9e+37,40.432,9.9e+37,54.088,707.29,709.82,702.51,704.99,703.11,706.77
2.3221,0.00028568,0.44605,0.0022797,0.15304,0.042327,0.0053888,0.00029907,4,67590,-93093,-3150.7,14.821,55.936,9.9e+37,43.833,9.9e+37,36.202,9.9e+37,37.257,9.9e+37,40.432,9.9e+37,54.088,707.29,709.82,702.51,704.99,703.11,706.77
2.3256,0.00025714,2.3225,0.00027685,1.5379,0.059087,0.00068154,0.00026041,5,67590,-93093,-3150.7,14.763,55.936,9.9e+37,43.833,9.9e+37,36.202,9.9e+37,37.257,9.9e+37,40.432,9.9e+37,54.088,707.29,709.82,702.51,704.99,703.11,706.77
2.3219,0.00030885,0.5566,0.0020152,0.007435,0.015067,0.0055265,0.00024364,6,67590,-93093,-3150.7,14.7,55.936,9.9e+37,43.833,9.9e+37,36.202,9.9e+37,37.257,9.9e+37,40.432,9.9e+37,54.088,707.29,709.82,702.51,704.99,703.11,706.77
2.3256,0.00026081,2.3199,0.000232,1.7065,0.039735,0.0007923,0.0002273,7,67590,-93093,-3150.7,14.653,55.936,9.9e+37,43.833,9.9e+37,36.202,9.9e+37,37.257,9.9e+37,40.432,9.9e+37,54.088,707.29,709.82,702.51,704.99,703.11,706.77
2.323,0.00034938,0.78143,0.0069218,0.14735,0.029371,0.0041128,0.00029369,8,67590,-93093,-3150.7,14.599,55.936,9.9e+37,43.833,9.9e+37,36.202,9.9e+37,37.257,9.9e+37,40.432,9.9e+37,54.088,707.29,709.82,702.51,704.99,703.11,706.77
2.3256,0.00026003,2.3145,0.00077001,1.4753,0.036293,0.00077367,0.000262,9,67590,-93093,-3150.7,14.611,55.936,9.9e+37,43.833,9.9e+37,36.202,9.9e+37,37.257,9.9e+37,40.432,9.9e+37,54.088,707.29,709.82,702.51,704.99,703.11,706.77
2.323,0.00032744,0.28285,0.0013226,0.045581,0.017866,0.0041892,0.00026216,10,67590,-93093,-3150.7,14.527,55.936,9.9e+37,43.833,9.9e+37,36.202,9.9e+37,37.257,9.9e+37,40.432,9.9e+37,54.088,707.29,709.82,702.51,704.99,703.11,706.77
2.3256,0.00024579,2.3043,0.00055464,1.3605,0.030235,0.00079376,0.00025358,11,67590,-93093,-3150.7,14.528,55.936,9.9e+37,43.833,9.9e+37,36.202,9.9e+37,37.257,9.9e+37,40.432,9.9e+37,54.088,707.29,709.82,702.51,704.99,703.11,706.77
2.325,0.00028689,0.11003,0.0018007,0.0088214,0.016154,0.0016931,0.00026465,12,67590,-93093,-3150.7,14.528,55.936,9.9e+37,43.833,9.9e+37,36.202,9.9e+37,37.257,9.9e+37,40.432,9.9e+37,54.088,707.29,709.82,702.51,704.99,703.11,706.77
2.3256,0.00022725,1.7449,0.046057,0.00267,0.015582,0.00073229,0.00026005,1,67590,-93093,-3166,15.087,56.895,9.9e+37,42.643,9.9e+37,37.216,9.9e+37,38.789,9.9e+37,44.342,9.9e+37,53.255,529.96,530.22,533.35,528.09,526.02,527.19
2.3236,0.00030471,0.29399,0.021757,0.00032619,0.015886,0.0035212,0.00025721,2,67590,-93093,-3166,14.957,56.895,9.9e+37,42.643,9.9e+37,37.216,9.9e+37,38.789,9.9e+37,44.342,9.9e+37,53.255,529.96,530.22,533.35,528.09,526.02,527.19
2.3255,0.00029032,1.7773,0.02231,0.0016367,0.015095,0.00074166,0.00026898,3,67590,-93093,-3166,14.863,56.895,9.9e+37,42.643,9.9e+37,37.216,9.9e+37,38.789,9.9e+37,44.342,9.9e+37,53.255,529.96,530.22,533.35,528.09,526.02,527.19
2.3214,0.00024255,0.24779,0.020302,0.0025737,0.015606,0.006389,0.00024349,4,67590,-93093,-3166,14.737,56.895,9.9e+37,42.643,9.9e+37,37.216,9.9e+37,38.789,9.9e+37,44.342,9.9e+37,53.255,529.96,530.22,533.35,528.09,526.02,527.19
2.3256,0.00025487,2.3253,0.00026331,1.2623,0.027192,0.00076116,0.00026924,5,67590,-93093,-3166,14.695,56.895,9.9e+37,42.643,9.9e+37,37.216,9.9e+37,38.789,9.9e+37,44.342,9.9e+37,53.255,529.96,530.22,533.35,528.09,526.02,527.19
2.3213,0.00026522,0.6364,0.0020638,0.085697,0.014399,0.0064933,0.00022212,6,67590,-93093,-3166,14.605,56.895,9.9e+37,42.643,9.9e+37,37.216,9.9e+37,38.789,9.9e+37,44.342,9.9e+37,53.255,529.96,530.22,533.35,528.09,526.02,527.19
2.3256,0.00030822,2.3193,0.00045945,1.365,0.037135,0.00065302,0.00022152,7,67590,-93093,-3166,14.594,56.895,9.9e+37,42.643,9.9e+37,37.216,9.9e+37,38.789,9.9e+37,44.342,9.9e+37,53.255,529.96,530.22,533.35,528.09,526.02,527.19
2.3254,0.00028276,0.02204,0.0016361,0.0026092,0.015352,0.00095218,0.00027271,8,67590,-93093,-3166,14.558,56.895,9.9e+37,42.643,9.9e+37,37.216,9.9e+37,38.789,9.9e+37,44.342,9.9e+37,53.255,529.96,530.22,533.35,528.09,526.02,527.19
2.3256,0.00025932,2.3232,0.00024866,0.0020057,0.014901,0.00069807,0.00025739,9,67590,-93093,-3166,14.474,56.895,9.9e+37,42.643,9.9e+37,37.216,9.9e+37,38.789,9.9e+37,44.342,9.9e+37,53.255,529.96,530.22,533.35,528.09,526.02,527.19
2.3254,0.00024499,0.018857,0.0016283,0.0005528,0.015873,0.0010725,0.00024098,10,67590,-93093,-3166,14.477,56.895,9.9e+37,42.643,9.9e+37,37.216,9.9e+37,38.789,9.9e+37,44.342,9.9e+37,53.255,529.96,530.22,533.35,528.09,526.02,527.19
2.3257,0.00027796,2.3243,0.00029218,0.0016937,0.015357,0.00072629,0.00026462,11,67590,-93093,-3166,14.432,56.895,9.9e+37,42.643,9.9e+37,37.216,9.9e+37,38.789,9.9e+37,44.342,9.9e+37,53.255,529.96,530.22,533.35,528.09,526.02,527.19
2.3234,0.00022901,0.31728,0.00061933,-0.0001341,0.015597,0.003528,0.00022152,12,67590,-93093,-3166,14.366,56.895,9.9e+37,42.643,9.9e+37,37.216,9.9e+37,38.789,9.9e+37,44.342,9.9e+37,53.255,529.96,530.22,533.35,528.09,526.02,527.19
2.3256,0.00020794,1.9427,0.014256,0.0015407,0.014972,0.00074602,0.00025176,1,67590,-93093,-3163.6,15.196,58.581,9.9e+37,45.725,9.9e+37,37.904,9.9e+37,42.497,9.9e+37,46.572,9.9e+37,55.144,604.01,602.42,607.37,608.53,601.83,604.76
2.3234,0.00027704,0.57956,0.039333,0.00020483,0.014972,0.0035898,0.0002795,2,67590,-93093,-3163.6,15.038,58.581,9.9e+37,45.725,9.9e+37,37.904,9.9e+37,42.497,9.9e+37,46.572,9.9e+37,55.144,604.01,602.42,607.37,608.53,601.83,604.76
2.3256,0.00032401,1.9065,0.017899,0.0022392,0.01532,0.00072421,0.00028294,3,67590,-93093,-3163.6,14.989,58.581,9.9e+37,45.725,9.9e+37,37.904,9.9e+37,42.497,9.9e+37,46.572,9.9e+37,55.144,604.01,602.42,607.37,608.53,601.83,604.76
2.3215,0.00032575,0.32652,0.0098583,0.00079118,0.016076,0.0060245,0.00024858,4,67590,-93093,-3163.6,14.961,58.581,9.9e+37,45.725,9.9e+37,37.904,9.9e+37,42.497,9.9e+37,46.572,9.9e+37,55.144,604.01,602.42,607.37,608.53,601.83,604.76
2.3256,0.00030181,2.3257,0.00027394,0.008197,0.015983,0.00062442,0.00023478,5,67590,-93093,-3163.6,14.868,58.581,9.9e+37,45.725,9.9e+37,37.904,9.9e+37,42.497,9.9e+37,46.572,9.9e+37,55.144,604.01,602.42,607.37,608.53,601.83,604.76
2.3215,0.00029881,0.59722,0.0015941,0.0020281,0.015536,0.0060094,0.00029081,6,67590,-93093,-3163.6,14.792,58.581,9.9e+37,45.725,9.9e+37,37.904,9.9e+37,42.497,9.9e+37,46.572,9.9e+37,55.144,604.01,602.42,607.37,608.53,601.83,604.76
2.3256,0.00018551,2.2823,0.0038865,0.013495,0.016619,0.00074454,0.00015541,7,67590,-93093,-3163.6,14.856,58.581,9.9e+37,45.725,9.9e+37,37.904,9.9e+37,42.497,9.9e+37,46.572,9.9e+37,55.144,604.01,602.42,607.37,608.53,601.83,604.76
2.3255,0.00032356,0.0094423,0.00062733,-0.00026792,0.015549,0.00074603,0.00028302,8,67590,-93093,-3163.6,14.768,58.581,9.9e+37,45.725,9.9e+37,37.904,9.9e+37,42.497,9.9e+37,46.572,9.9e+37,55.144,604.01,602.42,607.37,608.53,601.83,604.76
2.3255,0.00030059,2.3103,0.0011844,0.0015902,0.015261,0.00062897,0.00022666,9,67590,-93093,-3163.6,14.753,58.581,9.9e+37,45.725,9.9e+37,37.904,9.9e+37,42.497,9.9e+37,46.572,9.9e+37,55.144,604.01,602.42,607.37,608.53,601.83,604.76
2.3254,0.00027321,0.0043154,0.00028084,-0.00011917,0.015566,0.00074281,0.00026606,10,67590,-93093,-3163.6,14.697,58.581,9.9e+37,45.725,9.9e+37,37.904,9.9e+37,42.497,9.9e+37,46.572,9.9e+37,55.144,604.01,602.42,607.37,608.53,601.83,604.76
2.3255,0.00025443,2.3254,0.00032933,0.0014128,0.015956,0.00070338,0.00026443,11,67590,-93093,-3163.6,14.678,58.581,9.9e+37,45.725,9.9e+37,37.904,9.9e+37,42.497,9.9e+37,46.572,9.9e+37,55.144,604.01,602.42,607.37,608.53,601.83,604.76
2.3233,0.00023702,0.32759,0.0010834,0.00074944,0.01615,0.0036963,0.00023633,12,67590,-93093,-3163.6,14.666,58.581,9.9e+37,45.725,9.9e+37,37.904,9.9e+37,42.497,9.9e+37,46.572,9.9e+37,55.144,604.01,602.42,607.37,608.53,601.83,604.76
2.3256,0.00028209,2.2339,0.016966,0.10578,0.035282,0.00086627,0.00021758,1,67590,-93093,-3200.8,15.02,56.086,9.9e+37,43.779,9.9e+37,35.936,9.9e+37,40.206,9.9e+37,47.454,9.9e+37,50.561,1072.1,1071.1,1063,1065.3,1071.1,1054.1
2.3223,0.00026447,0.70022,0.027025,0.000301,0.014539,0.0049594,0.00027758,2,67590,-93093,-3200.8,14.856,56.086,9.9e+37,43.779,9.9e+37,35.936,9.9e+37,40.206,9.9e+37,47.454,9.9e+37,50.561,1072.1,1071.1,1063,1065.3,1071.1,1054.1
2.3255,0.00033671,2.1465,0.014342,0.45281,0.077113,0.00073923,0.00025414,3,67590,-93093,-3200.8,14.726,56.086,9.9e+37,43.779,9.9e+37,35.936,9.9e+37,40.206,9.9e+37,47.454,9.9e+37,50.561,1072.1,1071.1,1063,1065.3,1071.1,1054.1
2.3227,0.00027016,0.33478,0.0071857,0.00096201,0.014379,0.0044982,0.00026115,4,67590,-93093,-3200.8,14.633,56.086,9.9e+37,43.779,9.9e+37,35.936,9.9e+37,40.206,9.9e+37,47.454,9.9e+37,50.561,1072.1,1071.1,1063,1065.3,1071.1,1054.1
2.3255,0.00025003,2.3253,0.00026968,2.3153,0.00056205,0.00077858,0.0002835,5,67590,-93093,-3200.8,14.58,56.086,9.9e+37,43.779,9.9e+37,35.936,9.9e+37,40.206,9.9e+37,47.454,9.9e+37,50.561,1072.1,1071.1,1063,1065.3,1071.1,1054.1
2.3226,0.00026425,0.47548,0.0026013,0.0016942,0.014793,0.0045146,0.00024331,6,67590,-93093,-3200.8,14.513,56.086,9.9e+37,43.779,9.9e+37,35.936,9.9e+37,40.206,9.9e+37,47.454,9.9e+37,50.561,1072.1,1071.1,1063,1065.3,1071.1,1054.1
2.3256,0.0003399,2.1819,0.015148,2.0748,0.029778,0.00074711,0.00030618,7,67590,-93093,-3200.8,14.422,56.086,9.9e+37,43.779,9.9e+37,35.936,9.9e+37,40.206,9.9e+37,47.454,9.9e+37,50.561,1072.1,1071.1,1063,1065.3,1071.1,1054.1
2.3254,0.00036843,0.012906,0.00045275,0.010447,0.0011054,0.00080691,0.00022797,8,67590,-93093,-3200.8,14.443,56.086,9.9e+37,43.779,9.9e+37,35.936,9.9e+37,40.206,9.9e+37,47.454,9.9e+37,50.561,1072.1,1071.1,1063,1065.3,1071.1,1054.1
2.3256,0.00025752,1.876,0.013563,0.0010709,0.015922,0.00078441,0.00025826,9,67590,-93093,-3200.8,14.394,56.086,9.9e+37,43.779,9.9e+37,35.936,9.9e+37,40.206,9.9e+37,47.454,9.9e+37,50.561,1072.1,1071.1,1063,1065.3,1071.1,1054.1
2.3255,0.00023099,0.0056443,0.00029618,0.0012986,0.015191,0.00090044,0.00025873,10,67590,-93093,-3200.8,14.386,56.086,9.9e+37,43.779,9.9e+37,35.936,9.9e+37,40.206,9.9e+37,47.454,9.9e+37,50.561,1072.1,1071.1,1063,1065.3,1071.1,1054.1
2.3253,0.00031409,2.2417,0.0006638,0.00024362,0.015239,0.00094238,0.00026042,11,67590,-93093,-3200.8,14.342,56.086,9.9e+37,43.779,9.9e+37,35.936,9.9e+37,40.206,9.9e+37,47.454,9.9e+37,50.561,1072.1,1071.1,1063,1065.3,1071.1,1054.1
2.3221,0.0002468,0.48411,0.0019881,0.00035112,0.015549,0.0050995,0.00027896,12,67590,-93093,-3200.8,14.315,56.086,9.9e+37,43.779,9.9e+37,35.936,9.9e+37,40.206,9.9e+37,47.454,9.9e+37,50.561,1072.1,1071.1,1063,1065.3,1071.1,1054.1
2.3254,0.00024219,1.2843,0.033585,0.88126,0.11515,0.00084576,0.00024285,1,67590,-93093,-3175.6,14.991,60.101,9.9e+37,46.273,9.9e+37,39.304,9.9e+37,40.049,9.9e+37,46.052,9.9e+37,54.073,2459.3,2466.3,2446.1,2449.2,2451.9,2447.9
2.3218,0.00031081,0.19334,0.014327,0.06785,0.029731,0.0053472,0.00020791,2,67590,-93093,-3175.6,14.881,60.101,9.9e+37,46.273,9.9e+37,39.304,9.9e+37,40.049,9.9e+37,46.052,9.9e+37,54.073,2459.3,2466.3,2446.1,2449.2,2451.9,2447.9
2.3255,0.00032084,1.1517,0.025712,1.5829,0.031819,0.00074859,0.00026442,3,67590,-93093,-3175.6,14.762,60.101,9.9e+37,46.273,9.9e+37,39.304,9.9e+37,40.049,9.9e+37,46.052,9.9e+37,54.073,2459.3,2466.3,2446.1,2449.2,2451.9,2447.9
2.3238,0.00021269,0.0010774,0.014774,0.015735,0.018887,0.0027916,0.00028942,4,67590,-93093,-3175.6,14.795,60.101,9.9e+37,46.273,9.9e+37,39.304,9.9e+37,40.049,9.9e+37,46.052,9.9e+37,54.073,2459.3,2466.3,2446.1,2449.2,2451.9,2447.9
2.3254,0.00028062,2.3243,0.00027254,2.3145,0.00080826,0.00078421,0.00024551,5,67590,-93093,-3175.6,14.725,60.101,9.9e+37,46.273,9.9e+37,39.304,9.9e+37,40.049,9.9e+37,46.052,9.9e+37,54.073,2459.3,2466.3,2446.1,2449.2,2451.9,2447.9
2.3238,0.00028173,0.26241,0.0051646,0.018502,0.014807,0.0029901,0.00027378,6,67590,-93093,-3175.6,14.684,60.101,9.9e+37,46.273,9.9e+37,39.304,9.9e+37,40.049,9.9e+37,46.052,9.9e+37,54.073,2459.3,2466.3,2446.1,2449.2,2451.9,2447.9
2.3255,0.00031418,1.3278,0.026497,0.32202,0.019844,0.00076483,0.00024214,7,67590,-93093,-3175.6,14.624,60.101,9.9e+37,46.273,9.9e+37,39.304,9.9e+37,40.049,9.9e+37,46.052,9.9e+37,54.073,2459.3,2466.3,2446.1,2449.2,2451.9,2447.9
2.3255,0.00032805,0.016841,0.00076015,0.0021114,0.014997,0.00086048,0.00026501,8,67590,-93093,-3175.6,14.636,60.101,9.9e+37,46.273,9.9e+37,39.304,9.9e+37,40.049,9.9e+37,46.052,9.9e+37,54.073,2459.3,2466.3,2446.1,2449.2,2451.9,2447.9
2.3255,0.00030119,1.459,0.024734,0.0023998,0.014784,0.00078811,0.00022311,9,67590,-93093,-3175.6,14.55,60.101,9.9e+37,46.273,9.9e+37,39.304,9.9e+37,40.049,9.9e+37,46.052,9.9e+37,54.073,2459.3,2466.3,2446.1,2449.2,2451.9,2447.9
2.3254,0.00033174,0.007427,0.00043006,0.0017023,0.015627,0.00090139,0.00025562,10,67590,-93093,-3175.6,14.515,60.101,9.9e+37,46.273,9.9e+37,39.304,9.9e+37,40.049,9.9e+37,46.052,9.9e+37,54.073,2459.3,2466.3,2446.1,2449.2,2451.9,2447.9
